station,elevation,latitude,longitude,year,Jan_TOBS,Feb_TOBS,Mar_TOBS,Apr_TOBS,May_TOBS,Jun_TOBS,Jul_TOBS,Aug_TOBS,Sep_TOBS,Oct_TOBS,Nov_TOBS,Dec_TOBS,Annual_TOBS,Jan_TMIN,Feb_TMIN,Mar_TMIN,Apr_TMIN,May_TMIN,Jun_TMIN,Jul_TMIN,Aug_TMIN,Sep_TMIN,Oct_TMIN,Nov_TMIN,Dec_TMIN,Annual_TMIN,Jan_TMAX,Feb_TMAX,Mar_TMAX,Apr_TMAX,May_TMAX,Jun_TMAX,Jul_TMAX,Aug_TMAX,Sep_TMAX,Oct_TMAX,Nov_TMAX,Dec_TMAX,Annual_TMAX,Jan_PRCP,Feb_PRCP,Mar_PRCP,Apr_PRCP,May_PRCP,Jun_PRCP,Jul_PRCP,Aug_PRCP,Sep_PRCP,Oct_PRCP,Nov_PRCP,Dec_PRCP,Annual_PRCP,Jan_SNOW,Feb_SNOW,Mar_SNOW,Apr_SNOW,May_SNOW,Jun_SNOW,Jul_SNOW,Aug_SNOW,Sep_SNOW,Oct_SNOW,Nov_SNOW,Dec_SNOW,Annual_SNOW,Jan_SNWD,Feb_SNWD,Mar_SNWD,Apr_SNWD,May_SNWD,Jun_SNWD,Jul_SNWD,Aug_SNWD,Sep_SNWD,Oct_SNWD,Nov_SNWD,Dec_SNWD,Annual_SNWD
USR0000GMET,30.2,32.3911,-82.0372,2004.0,,,,,,,,,,,,,,1.52578125,3.98125,8.1875,10.54375,17.5,21.3625,22.35,20.8375,19.8,15.3125,9.075,2.6328125,12.78125,14.6125,14.075,23.3125,25.975,31.175,32.3,33.375,31.65,28.55,26.25,21.475,16.1125,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2005.0,,,,,,,,,,,,,,4.584375,5.178125,6.525,9.85625,14.5,21.2625,23.125,23.125,20.1125,14.0125,7.90625,2.4515625,12.59375,16.8375,17.225,19.5375,23.55,27.875,31.05,33.825,32.925,32.875,25.2,21.8125,14.8375,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2006.0,,,,,,,,,,,,,,5.446875,3.48125,7.175,12.9875,15.825,19.675,21.3125,22.675,18.2125,10.75,6.59375,5.31875,12.5125,18.325,16.2,20.775,27.225,29.225,32.225,34.55,34.175,29.95,25.2375,20.4625,19.025,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2007.0,,,,,,,,,,,,,,4.890625,3.0109375,8.19375,9.975,14.8,19.925,21.2125,22.7375,19.625,15.675,5.78125,6.321875,12.75,16.4125,16.4,24.075,25.3625,29.625,32.25,32.175,34.225,30.05,26.625,20.6625,19.8125,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2008.0,,,,,,,,,,,,,,2.6734375,4.90625,7.73125,12.05625,16.175,21.2,22.4,22.825,19.8875,11.95,5.253125,6.271875,12.8125,14.4625,20.175,22.1625,24.95,29.95,35.025,34.275,32.775,30.675,24.7375,18.6625,19.4125,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2009.0,,,,,,,,,,,,,,3.409375,2.4140625,7.6125,11.5875,17.625,22.0625,21.35,21.8125,19.5625,13.5,8.05625,4.640625,12.8625,15.325,17.275,21.3,24.45,28.075,33.7,32.65,32.05,29.975,24.4125,20.1875,14.525,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GMET,30.2,32.3911,-82.0372,2010.0,,,,,,,,,,,,,,1.01328125,1.4859375,6.065625,11.29375,18.5,22.2375,22.4625,23.3125,19.075,10.95625,6.003125,-0.890625,11.84375,13.0125,13.0,19.1,27.075,30.5,34.575,35.3,34.05,32.15,27.375,21.6,12.325,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2004.0,,,,,,,,,,,,,,1.9609375,4.8,9.175,10.89375,17.675,21.575,22.0875,21.9125,21.25,16.5,10.49375,4.196875,13.725,14.7625,15.9125,24.1375,26.375,31.125,33.175,33.45,31.575,29.175,27.3,22.7375,16.825,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2005.0,,,,,,,,,,,,,,6.4875,6.875,8.28125,10.7875,15.925,21.6375,23.5375,23.375,21.3125,14.8375,9.59375,3.609375,13.8875,18.275,18.625,20.3375,23.85,28.275,30.825,33.575,33.025,32.175,25.75,23.325,16.05,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2006.0,,,,,,,,,,,,,,7.00625,4.775,8.66875,13.8875,16.7375,20.325,21.65,23.05,19.3375,12.26875,7.86875,7.91875,13.675,19.575,17.6,22.6125,27.825,29.8,32.825,34.2,34.275,30.925,26.65,21.45,20.275,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2007.0,,,,,,,,,,,,,,6.8125,4.734375,9.85625,10.85625,16.325,20.9125,22.1625,23.3375,20.4125,17.4875,7.50625,7.78125,14.3375,17.5,18.425,24.5375,26.375,29.9,32.225,33.65,34.45,30.925,27.0,22.35,20.675,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2008.0,,,,,,,,,,,,,,7.55625,5.90625,8.29375,12.48125,17.0875,21.225,22.15,21.9875,20.125,12.56875,6.81875,7.58125,13.875,17.5625,21.2375,22.425,25.2625,29.85,33.55,32.95,31.5,30.525,25.075,19.6125,20.3,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2009.0,,,,,,,,,,,,,,4.678125,3.1421875,9.09375,12.49375,18.5625,22.5625,22.0125,22.35,20.45,15.625,8.7375,6.003125,13.875,17.05,18.2625,22.8375,25.0375,28.775,33.525,32.625,32.225,30.625,27.175,21.75,16.625,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR0000GWAY,38.1,31.11,-82.26,2010.0,,,,,,,,,,,,,,1.7390625,2.5390625,6.875,12.04375,18.9375,22.15,23.1375,23.85,20.1125,12.7875,7.06875,-0.1,12.65,14.75,14.0875,19.775,27.35,31.375,34.675,34.675,33.925,32.35,28.175,22.8,13.4375,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013857,73.2,30.9667,-83.2,1952.0,,,,,,,,,,,,,,8.50625,8.2875,10.0375,12.0125,17.8375,22.875,22.35,22.0375,20.1875,13.1625,8.45625,4.94375,14.25,20.4,18.4875,22.275,24.325,30.425,34.55,33.9,32.3,29.675,25.3125,21.6375,16.775,inf,0.82265625,4.415625,3.596875,1.19296875,3.8,0.86640625,2.39375,4.446875,2.640625,2.31875,1.853125,1.8265625,2.5078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1953.0,,,,,,,,,,,,,,6.4625,7.7,12.4125,13.3625,19.925,22.0,22.5,22.3875,20.325,14.9625,8.9625,7.1375,14.8875,18.7875,18.8125,24.3125,25.0625,32.325,32.35,32.125,31.325,29.125,26.0,20.0,17.325,inf,3.33125,4.846875,1.30625,5.93125,0.52265625,4.171875,8.475,5.09375,2.6203125,0.1548828125,1.403125,5.7625,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1954.0,,,,,,,,,,,,,,6.7875,7.9,9.5875,15.625,15.7875,21.1875,22.8625,22.6625,21.0375,13.6625,7.5625,4.490625,14.125,18.85,20.5625,21.575,27.675,27.975,34.025,34.45,35.3,32.8,27.0,20.025,16.875,inf,0.47421875,1.25703125,0.97734375,1.95,1.37109375,1.703125,1.821875,5.171875,0.669921875,0.338671875,2.05,1.9734375,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1955.0,,,,,,,,,,,,,,5.06875,7.125,11.03125,14.925,18.675,19.675,22.4,22.6875,21.8625,14.075,7.8125,5.6625,14.2875,16.775,20.2375,24.3875,27.575,31.2,31.475,32.9,33.7,30.625,26.075,21.125,16.875,inf,4.11875,2.2328125,0.93203125,2.4828125,3.89375,0.633203125,3.0359375,2.8,3.103125,2.5609375,0.98984375,0.96796875,2.31875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1956.0,,,,,,,,,,,,,,2.98125,10.3375,9.325,13.125,18.8875,20.75,21.9625,22.7625,18.5375,16.125,7.71875,8.8625,14.3125,15.6125,21.625,22.1125,24.725,29.85,31.375,32.0,33.5,29.45,25.1625,20.4625,21.6375,inf,3.221875,3.734375,2.021875,3.4125,5.6375,2.8296875,4.534375,1.6328125,1.47265625,3.2,0.2533203125,0.8546875,2.7390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1957.0,,,,,,,,,,,,,,8.4625,10.8875,9.95,14.825,18.7125,21.8875,22.6625,22.0625,21.0875,13.2125,11.44375,5.771875,15.0875,19.75,22.4,20.8125,26.075,29.35,31.25,32.45,32.075,29.3,23.1,21.7625,17.325,inf,0.61953125,1.7671875,4.0625,2.90625,3.84375,4.31875,5.159375,2.709375,6.15625,1.1546875,4.759375,1.4484375,3.240625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1958.0,,,,,,,,,,,,,,2.8484375,1.728125,9.6375,14.5875,18.05,22.075,22.9875,22.725,21.15,14.1375,11.1,5.465625,13.9375,12.66875,13.5125,19.3875,26.0,28.8,31.875,32.45,32.725,31.6,24.9125,23.5125,16.1,inf,1.9359375,3.565625,4.246875,5.865625,4.453125,6.9125,3.3125,3.1703125,1.06640625,1.40625,1.0765625,1.721875,3.21875,0.0,0.178588867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137023925781,0.0,1.8212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139770507812
USW00013857,73.2,30.9667,-83.2,1959.0,,,,,,,,,,,,,,4.209375,10.24375,9.325,14.25,19.2875,21.7125,22.3625,22.65,20.9625,17.9875,9.08125,5.46875,14.8125,16.3125,18.8875,20.075,25.225,30.2,31.225,31.975,33.0,30.075,25.925,20.6375,17.15,inf,3.478125,7.29375,4.953125,1.80625,4.396875,3.9875,7.8375,2.190625,1.74375,4.240625,0.433203125,1.5515625,3.64375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1960.0,,,,,,,,,,,,,,5.696875,4.940625,5.390625,14.6,16.4375,20.775,22.8625,22.375,20.2875,15.325,9.9625,,14.4875,16.225,16.6625,16.9875,25.975,28.75,31.35,32.1,31.875,29.225,26.05,21.2875,,inf,2.0390625,7.4,3.1484375,4.93125,2.29375,5.5125,6.675,6.425,2.7640625,1.02578125,0.05,,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013857,73.2,30.9667,-83.2,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.25,0.0,3.66015625
USW00013857,73.2,30.9667,-83.2,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.025,6.6625,1.2734375,4.328125,2.590625,5.58125,9.23125,1.5359375,2.409375,0.79296875,1.8171875,3.621875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1979.0,,7.36875,12.11875,16.1375,18.8,21.4,23.025,22.0375,21.55,18.05,11.99375,6.65625,16.35,,2.8828125,7.725,11.86875,15.6375,18.425,21.1125,19.7875,19.275,11.5625,6.75625,2.1296875,12.54375,,16.9,23.4625,27.075,29.1,30.925,33.3,32.975,29.175,27.1,22.55,17.1375,inf,,2.978125,0.641796875,3.0640625,5.61875,6.190625,9.5625,4.23125,7.575,0.98359375,2.7765625,2.284375,4.175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1980.0,9.34375,6.98125,,15.225,19.925,22.8,25.2375,23.9375,22.8,15.525,9.86875,5.28125,16.1375,3.946875,1.8828125,,11.9875,17.025,19.9625,22.4375,21.85,20.375,12.4625,6.6875,1.4390625,12.8,17.1,16.1625,,25.75,29.425,32.85,34.85,34.55,32.4,24.9875,20.1625,16.725,inf,3.88125,1.37109375,,3.48125,3.5625,4.1375,2.1875,6.00625,3.328125,3.796875,0.99296875,0.2548828125,3.0125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1981.0,3.5125,9.21875,11.20625,17.175,18.7125,24.025,24.65,23.4625,20.6125,15.975,10.9875,7.34375,15.6,-1.37421875,4.88125,6.8625,13.35,14.425,21.4125,22.6375,21.2125,17.4125,12.725,7.34375,3.55625,12.0625,14.15,19.625,21.525,28.65,29.7,35.425,35.425,31.925,31.35,26.25,21.8375,15.95,inf,0.783984375,3.340625,3.959375,0.75,1.9328125,2.9,3.628125,3.253125,0.543359375,1.17421875,3.728125,2.8671875,2.4015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1982.0,,10.93125,13.8125,15.7375,20.2875,23.4375,23.7375,23.5625,21.6,17.575,14.2625,12.0625,17.9625,,7.5,10.35625,12.475,16.2375,21.0625,22.0375,21.85,19.1125,14.1375,11.51875,8.95625,15.075,,20.0625,23.5125,24.65,30.225,33.225,32.55,33.125,30.175,26.95,22.7625,19.9875,inf,,3.003125,2.4484375,4.915625,2.5875,4.25625,5.571875,1.20625,3.1671875,0.67109375,3.353125,3.49375,3.1453125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
USW00013861,42.7,31.25,-82.4,1983.0,5.590625,8.7125,11.6125,13.775,19.2,21.3125,24.0375,23.95,20.1125,17.95,11.175,6.278125,15.3375,2.6453125,4.875,8.29375,9.90625,16.125,19.3625,22.0875,22.025,18.05,15.325,7.38125,3.671875,12.53125,13.2,16.7875,20.55,24.025,29.3,30.875,34.2,33.9,29.975,27.175,21.25,15.4125,inf,5.878125,5.53125,4.390625,4.203125,0.97734375,4.7,5.78125,3.1515625,1.003125,1.41953125,4.81875,5.734375,3.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1984.0,6.5375,9.71875,12.6,15.8125,19.15,22.4,22.6625,23.425,20.575,18.6125,,12.375,16.75,3.2875,5.359375,7.89375,12.0375,16.0,19.075,20.625,20.95,17.85,16.025,6.1625,8.0875,12.8375,15.225,19.6875,22.4,25.65,29.65,32.375,32.375,33.175,30.125,28.975,20.525,22.45,inf,3.615625,3.234375,3.33125,2.19375,3.01875,2.5328125,2.7546875,3.5625,0.58984375,0.483984375,2.5765625,0.11611328125,2.3296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1985.0,5.309375,8.7125,13.5125,15.175,19.275,22.2625,22.55,22.3,20.175,19.3625,17.675,7.675,16.2,0.335546875,4.66875,9.65625,11.60625,16.275,20.0,20.7625,21.0125,18.4,17.9375,15.55,4.175,13.4,14.675,18.575,23.6625,26.15,29.35,32.25,31.95,30.75,28.95,27.125,25.0875,16.85,inf,1.02578125,1.59296875,1.7296875,1.5703125,3.346875,4.771875,7.05625,10.15625,2.75,3.49375,2.55,1.353125,3.478125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1986.0,8.0625,12.43125,13.3625,16.1375,20.425,24.15,25.85,24.1875,23.4875,18.3625,17.8125,11.0125,17.9625,4.06875,9.13125,9.15,11.8125,17.15,21.8875,23.3875,22.325,21.4,15.875,15.275,8.61875,15.025,16.5,20.8625,23.05,27.875,31.45,34.675,36.825,33.425,32.925,27.35,24.2,17.4125,inf,2.6125,7.58125,2.79375,0.3666015625,0.9453125,2.6359375,1.678125,6.3375,1.346875,2.5125,2.80625,4.74375,3.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1987.0,8.31875,9.93125,12.70625,15.0125,20.15,22.6625,23.6,24.6375,21.775,12.58125,13.225,10.4625,16.2875,4.73125,5.875,9.825,10.63125,17.2375,20.525,21.425,22.875,19.975,8.90625,9.675,6.64375,13.225,15.85,16.3375,20.8125,25.4625,30.25,32.825,34.275,34.125,30.4,24.075,22.1875,19.4625,inf,5.00625,5.21875,2.603125,0.2232421875,0.709765625,4.228125,3.690625,4.81875,3.0703125,0.0,1.7140625,1.303125,2.696875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1988.0,5.590625,8.23125,12.8125,16.375,17.9875,21.7125,23.6625,23.6625,22.525,14.3375,14.225,7.93125,15.775,1.7125,4.00625,9.31875,12.975,14.525,18.4125,21.2875,22.075,20.75,11.48125,10.39375,4.28125,12.64375,13.1875,17.1375,22.0875,25.875,28.75,32.475,34.175,33.275,30.35,24.425,22.5125,18.3,inf,3.675,5.55625,2.1265625,5.55,0.82578125,0.5234375,1.6390625,4.240625,8.4125,1.31953125,1.43359375,0.761328125,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684814453125
USW00013861,42.7,31.25,-82.4,1989.0,,,,,,,,,,,,,,8.0125,7.43125,10.71875,12.2625,15.975,20.8,22.0,21.8375,19.9125,14.275,8.375,0.793359375,13.5625,21.2,20.7625,23.825,26.625,29.5,32.4,32.45,31.625,29.15,25.825,22.4125,13.2375,inf,0.493359375,1.39296875,2.2328125,1.453125,1.31328125,6.7375,5.984375,4.86875,3.371875,1.103125,1.28359375,4.1625,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322265625,0.1123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806640625,0.0684814453125
USW00013861,42.7,31.25,-82.4,1990.0,,,,,,,,,,,,,,6.115625,9.60625,10.54375,11.66875,16.9,20.675,22.3625,21.7125,19.3625,15.025,8.11875,7.90625,14.2,20.4625,21.4625,23.7,25.7,30.3,33.825,34.575,33.75,32.575,27.45,22.9875,19.975,inf,2.18125,4.159375,2.521875,0.43671875,2.01875,1.196875,1.9421875,5.4625,0.73984375,0.7171875,0.89296875,1.4515625,1.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1991.0,,,,,,,,,,,,,,7.15,7.4875,10.7875,16.075,19.9875,20.6125,22.6875,22.35,19.4625,14.1375,6.88125,6.8375,14.575,15.8875,19.725,22.775,27.075,30.35,30.925,32.725,31.825,30.775,26.325,20.1125,18.7875,inf,11.35625,1.3,3.946875,2.103125,3.49375,9.30625,6.14375,4.80625,0.9,0.712890625,0.2732421875,1.303125,3.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1992.0,,,,,,,,,,,,,,4.49375,8.05625,8.16875,11.2375,15.3,20.6875,22.325,21.8625,20.2,12.7625,10.70625,6.74375,13.575,15.8125,18.6125,21.5625,24.2375,28.2,30.95,33.875,31.45,29.975,24.7375,20.725,17.375,inf,3.759375,2.403125,3.49375,1.36328125,0.467578125,8.3,5.13125,7.50625,3.840625,0.95703125,4.94375,1.0421875,3.60625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013861,42.7,31.25,-82.4,1993.0,,,,,,,,,,,,,,8.53125,4.95,8.19375,9.1625,16.3625,20.725,22.875,22.6125,20.5125,13.7875,8.90625,3.3125,13.375,18.225,16.1625,20.3875,24.2375,29.875,33.175,35.7,34.225,31.95,25.1375,21.275,15.925,inf,3.775,2.2640625,4.74375,0.769921875,1.60625,4.190625,5.784375,2.7390625,2.8359375,3.21875,2.153125,1.815625,3.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013870,58.8,31.5358,-82.5067,1949.0,,,,,,,,,,,,,,8.18125,9.51875,7.2375,12.0125,15.825,20.025,21.525,21.5,18.975,16.7625,4.040625,5.353125,13.4375,21.2875,21.0625,21.9375,24.975,29.85,31.425,32.6,32.35,29.65,27.625,20.15,19.25,inf,0.52890625,4.115625,1.33515625,6.90625,3.41875,4.5125,4.103125,7.24375,1.1734375,1.51328125,0.903125,1.01640625,3.0421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013870,58.8,31.5358,-82.5067,1950.0,,,,,,,,,,,,,,9.06875,6.01875,6.94375,8.58125,17.1375,19.775,20.75,19.5875,17.7375,14.225,3.334375,1.0421875,12.0625,23.55,21.1125,19.85,23.8875,30.65,33.275,31.9,32.725,29.175,26.9,19.3375,14.275,inf,0.9,1.04609375,5.759375,3.21875,1.7640625,1.6265625,7.95,1.9734375,4.903125,4.94375,1.11015625,3.41875,3.240625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013870,58.8,31.5358,-82.5067,1951.0,,,,,,,,,,,,,,2.2390625,2.7171875,7.6625,10.875,13.275,19.2,20.475,20.5375,19.5625,14.925,5.23125,6.575,11.99375,17.9625,19.6625,20.9625,24.1875,29.575,33.75,33.95,34.7,30.8,27.45,19.2,19.7,inf,0.632421875,1.6140625,6.7625,2.05625,1.02578125,1.45,2.603125,1.2421875,5.571875,1.43515625,4.015625,3.475,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00013870,58.8,31.5358,-82.5067,1952.0,,,,,,,,,,,,,,6.25625,5.165625,7.43125,9.85625,15.7625,21.575,20.4,20.5875,18.2375,9.85,5.853125,1.978125,11.95,20.55,18.175,22.25,24.6625,30.425,34.7,34.175,32.95,29.6,24.95,21.375,15.9125,inf,1.4609375,3.79375,3.590625,1.9296875,2.678125,3.0,1.778125,5.665625,3.6375,2.4390625,1.5234375,2.190625,2.8015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
